country,points,price
Italy,89,36.0
France,89,35.0
US,89,26.0
US,89,20.0
Italy,89,20.0
Italy,89,20.0
US,89,65.0
US,89,40.0
US,89,17.0
Austria,89,28.0
France,89,17.0
US,89,15.0
US,89,25.0
France,89,17.0
France,89,15.0
France,89,16.0
Spain,89,16.0
Austria,89,15.0
Italy,90,39.0
Italy,90,43.0
Italy,90,16.0
US,90,48.0
New Zealand,90,29.0
US,90,35.0
Austria,90,29.0
US,90,12.0
US,90,60.0
US,90,42.0
US,90,60.0
Austria,90,49.0
New Zealand,90,16.0
Austria,90,24.0
Austria,90,38.0
New Zealand,90,15.0
Austria,90,35.0
Italy,90,28.0
US,90,16.0
US,90,18.0
US,90,25.0
US,90,20.0
US,90,45.0
Chile,90,75.0
US,90,38.0
US,90,20.0
US,90,45.0
US,90,24.0
France,90,25.0
France,90,30.0
France,91,24.0
US,91,65.0
US,91,28.0
US,91,18.0
US,91,38.0
Italy,91,65.0
US,91,28.0
US,91,35.0
Austria,91,45.0
US,91,26.0
Canada,91,23.0
Italy,91,105.0
US,91,50.0
US,91,18.0
France,91,95.0
US,91,28.0
New Zealand,91,95.0
France,91,20.0
Austria,91,22.0
US,91,38.0
New Zealand,91,55.0
Austria,91,29.0
US,91,22.0
US,91,22.0
,91,38.0
US,91,34.0
US,91,32.0
US,91,20.0
US,91,45.0
US,91,56.0
Italy,91,38.0
US,91,23.0
US,91,56.0
France,91,
US,91,15.0
Argentina,91,75.0
US,91,45.0
Italy,91,70.0
France,91,14.0
US,91,25.0
US,91,50.0
US,91,75.0
US,91,25.0
France,91,20.0
US,91,37.0
France,91,
US,91,32.0
US,91,60.0
Italy,91,40.0
Portugal,91,
US,91,70.0
US,91,50.0
US,91,33.0
US,91,30.0
France,91,35.0
France,91,28.0
Spain,91,30.0
France,84,18.0
France,84,
Chile,84,8.0
Italy,84,
US,84,72.0
Chile,84,20.0
France,84,10.0
US,84,20.0
France,84,11.0
Spain,84,14.0
France,84,13.0
France,84,15.0
US,84,30.0
US,84,40.0
France,84,13.0
US,84,35.0
France,84,11.0
France,84,20.0
France,84,10.0
Chile,84,15.0
France,84,17.0
France,84,16.0
France,84,9.0
Spain,84,15.0
Chile,84,20.0
France,84,25.0
France,84,11.0
France,84,15.0
Chile,84,11.0
US,84,35.0
Italy,83,10.0
Chile,83,12.0
US,83,14.0
Italy,83,9.0
Italy,83,
France,83,14.0
Chile,83,12.0
Spain,83,11.0
Spain,83,8.0
Chile,83,10.0
Italy,83,7.0
France,83,12.0
France,83,13.0
US,82,10.0
Chile,82,9.0
Chile,82,15.0
France,82,12.0
Spain,82,10.0
Spain,82,12.0
Italy,82,15.0
Italy,82,
US,82,21.0
US,82,14.0
Spain,82,20.0
US,82,32.0
Italy,82,12.0
Italy,82,20.0
Spain,82,10.0
Chile,82,30.0
Chile,82,10.0
Canada,88,15.0
Chile,88,19.0
US,88,50.0
Chile,88,13.0
US,88,28.0
US,88,42.0
Italy,88,
US,88,18.0
US,88,60.0
US,88,24.0
Italy,88,16.0
US,88,50.0
US,88,27.0
France,88,16.0
US,88,30.0
France,88,
US,88,50.0
US,88,65.0
Chile,88,16.0
Portugal,88,24.0
Chile,88,22.0
Portugal,88,10.0
US,88,45.0
France,88,13.0
Chile,88,16.0
Portugal,88,
Portugal,88,
US,87,65.0
Italy,91,37.0
France,91,
Canada,91,65.0
France,91,90.0
France,91,
France,91,
US,91,20.0
US,91,50.0
Germany,91,28.0
France,91,63.0
France,91,90.0
Portugal,91,25.0
Portugal,91,13.0
US,91,110.0
Italy,91,20.0
France,91,43.0
US,91,22.0
Italy,91,45.0
Italy,91,28.0
Italy,91,95.0
Italy,91,29.0
France,91,30.0
France,91,50.0
US,91,29.0
France,91,
US,91,47.0
Canada,91,95.0
France,91,75.0
Austria,91,23.0
US,91,48.0
US,91,30.0
Austria,91,27.0
Austria,91,10.0
Austria,91,20.0
US,91,48.0
US,91,16.0
US,91,28.0
US,91,28.0
France,91,
Austria,91,22.0
Italy,91,55.0
US,91,35.0
US,91,20.0
US,91,34.0
US,91,25.0
Italy,91,55.0
US,91,56.0
US,91,34.0
US,91,25.0
US,91,52.0
US,91,50.0
US,91,60.0
US,91,17.0
US,91,42.0
US,91,25.0
Austria,91,19.0
US,91,32.0
Spain,91,24.0
US,90,18.0
US,90,105.0
US,90,26.0
US,90,125.0
Austria,90,20.0
US,90,20.0
Spain,90,15.0
US,90,38.0
US,90,22.0
US,90,50.0
US,90,38.0
US,90,25.0
US,90,27.0
Italy,90,30.0
US,90,56.0
Italy,90,22.0
Spain,90,24.0
US,90,40.0
Spain,90,33.0
France,90,80.0
Italy,90,28.0
Spain,90,26.0
France,90,45.0
Germany,90,20.0
Germany,90,20.0
US,90,50.0
US,90,12.0
France,90,17.0
France,90,27.0
France,90,15.0
Italy,86,
France,86,12.0
Australia,86,17.0
Italy,86,
Spain,86,8.0
Chile,86,10.0
US,86,18.0
Italy,86,
US,86,30.0
US,86,35.0
France,86,25.0
Italy,86,
US,86,35.0
Italy,86,32.0
US,86,50.0
US,86,40.0
US,86,20.0
US,86,28.0
US,86,29.0
France,86,10.0
Italy,86,15.0
Chile,86,19.0
US,86,23.0
US,86,16.0
Spain,86,10.0
Italy,86,
US,86,15.0
Spain,86,8.0
Chile,86,15.0
Italy,87,19.0
Italy,87,18.0
Italy,87,12.0
Italy,87,12.0
US,87,15.0
US,87,28.0
US,87,60.0
US,87,45.0
US,87,45.0
France,87,9.0
Italy,87,15.0
US,87,50.0
US,87,28.0
Mexico,87,19.0
Spain,87,15.0
Mexico,87,12.0
Spain,87,40.0
Italy,87,20.0
US,87,28.0
Italy,87,15.0
Italy,87,20.0
Argentina,87,20.0
US,87,75.0
US,87,40.0
Portugal,87,
US,87,49.0
Italy,94,50.0
France,94,312.0
US,94,54.0
US,94,50.0
Italy,94,54.0
US,94,90.0
US,94,40.0
Italy,94,79.0
US,94,98.0
US,94,70.0
US,94,35.0
US,94,40.0
New Zealand,94,55.0
Austria,94,55.0
Italy,94,60.0
US,94,39.0
Austria,94,29.0
Italy,94,40.0
US,94,49.0
Italy,94,28.0
US,94,42.0
US,94,55.0
France,93,
US,93,20.0
US,93,65.0
US,93,60.0
US,93,74.0
Italy,93,49.0
US,93,26.0
Italy,93,89.0
France,89,22.0
Hungary,89,25.0
US,89,23.0
Germany,89,19.0
Italy,89,45.0
Portugal,89,23.0
Georgia,89,13.0
Georgia,89,27.0
US,89,19.0
US,89,55.0
Italy,89,34.0
Italy,89,70.0
US,89,35.0
France,89,48.0
Hungary,89,22.0
France,89,30.0
Italy,89,35.0
Italy,89,60.0
Italy,89,40.0
US,89,42.0
US,89,26.0
Italy,89,55.0
US,89,40.0
Portugal,89,16.0
Italy,89,60.0
Bulgaria,89,24.0
US,89,28.0
US,89,30.0
France,89,18.0
France,89,80.0
US,89,35.0
Argentina,89,19.0
Argentina,89,60.0
US,89,15.0
France,89,
Spain,89,33.0
US,89,44.0
US,89,34.0
US,89,29.0
US,89,30.0
US,89,30.0
US,89,52.0
Spain,89,36.0
Spain,89,29.0
US,89,25.0
France,89,
Argentina,89,20.0
US,89,50.0
Slovenia,89,
US,89,50.0
Spain,89,23.0
France,89,
Austria,89,25.0
Austria,89,30.0
Italy,89,30.0
France,89,52.0
France,89,29.0
Italy,89,35.0
France,89,
France,95,
US,95,55.0
Italy,95,38.0
Italy,95,61.0
US,95,38.0
Italy,95,235.0
Portugal,95,45.0
US,95,35.0
France,95,
US,95,44.0
US,95,45.0
Italy,95,48.0
Portugal,95,60.0
Portugal,95,45.0
US,95,55.0
Italy,95,52.0
France,95,
US,95,125.0
US,95,44.0
US,95,44.0
Italy,95,80.0
US,95,65.0
Italy,95,135.0
US,95,50.0
France,95,
Chile,95,70.0
US,95,48.0
France,94,
US,94,69.0
US,94,32.0
US,87,19.0
US,87,19.0
Italy,87,25.0
France,87,60.0
US,87,15.0
US,87,15.0
US,87,40.0
US,87,28.0
Italy,87,20.0
Italy,87,28.0
Italy,87,16.0
Italy,87,27.0
Italy,87,52.0
Italy,87,18.0
Italy,87,
Italy,87,
Italy,87,
US,87,59.0
Italy,87,15.0
US,84,10.0
US,84,13.0
France,84,13.0
US,84,16.0
US,84,15.0
Chile,84,8.0
Portugal,84,13.0
US,84,30.0
US,84,13.0
Chile,84,12.0
Bulgaria,84,16.0
Chile,84,12.0
France,84,19.0
US,84,25.0
US,84,30.0
US,84,38.0
Italy,84,12.0
France,84,20.0
Chile,84,12.0
US,84,12.0
Chile,84,11.0
US,84,24.0
Portugal,84,
Portugal,84,8.0
Portugal,84,
Portugal,84,
Chile,84,13.0
US,91,60.0
US,91,55.0
US,91,64.0
Spain,91,120.0
Austria,91,13.0
US,91,60.0
US,91,100.0
Italy,91,54.0
US,91,50.0
Austria,91,25.0
US,91,50.0
US,91,50.0
Austria,91,20.0
US,91,50.0
US,91,48.0
France,91,18.0
US,91,66.0
Austria,91,29.0
US,91,65.0
US,91,60.0
Austria,91,20.0
US,91,45.0
US,91,40.0
Austria,91,26.0
Italy,91,
France,91,40.0
Italy,91,30.0
US,91,24.0
Austria,91,27.0
US,91,75.0
US,86,15.0
US,86,30.0
Italy,86,30.0
Austria,86,20.0
US,86,30.0
Italy,86,28.0
US,86,30.0
Spain,86,15.0
France,86,15.0
US,86,25.0
US,86,42.0
US,86,15.0
Chile,86,11.0
Chile,86,17.0
US,86,11.0
Spain,86,30.0
US,86,40.0
US,86,32.0
US,86,19.0
France,86,22.0
Italy,86,24.0
Italy,86,16.0
Chile,86,11.0
US,86,40.0
Italy,86,14.0
US,86,9.0
France,86,13.0
Italy,86,50.0
US,86,22.0
France,86,18.0
France,87,20.0
US,87,36.0
US,87,40.0
US,87,40.0
US,87,17.0
France,87,28.0
Georgia,87,11.0
Italy,87,23.0
US,87,36.0
US,87,23.0
US,87,13.0
Argentina,87,25.0
US,87,20.0
France,87,27.0
US,87,18.0
US,87,22.0
Argentina,87,11.0
US,87,14.0
New Zealand,87,79.0
Argentina,87,20.0
US,87,17.0
Argentina,87,12.0
US,86,26.0
US,86,15.0
US,86,19.0
Italy,86,55.0
US,90,55.0
France,90,16.0
France,90,34.0
US,90,35.0
France,90,75.0
Italy,90,
US,90,28.0
US,90,25.0
US,90,25.0
US,90,21.0
US,90,40.0
Chile,90,25.0
US,89,32.0
US,89,18.0
US,89,30.0
US,89,25.0
US,89,30.0
Chile,89,30.0
France,89,19.0
France,89,22.0
US,89,42.0
France,89,45.0
US,89,50.0
US,89,38.0
US,89,27.0
Canada,89,33.0
US,89,12.0
US,89,31.0
US,89,42.0
US,89,10.0
Spain,89,50.0
US,89,18.0
Spain,89,21.0
US,89,39.0
US,89,30.0
Chile,89,61.0
Portugal,89,18.0
Portugal,89,7.0
France,89,
France,89,
France,89,17.0
Italy,89,65.0
US,89,25.0
Italy,89,
US,89,30.0
Portugal,89,60.0
US,89,30.0
Italy,89,45.0
US,89,25.0
US,89,65.0
Italy,89,30.0
US,89,35.0
US,89,44.0
Chile,89,35.0
US,89,40.0
US,89,40.0
Italy,90,
US,89,42.0
Spain,89,16.0
US,89,48.0
Australia,89,22.0
US,89,42.0
Portugal,89,28.0
US,89,42.0
US,89,33.0
Portugal,89,20.0
US,89,38.0
US,89,20.0
Spain,89,28.0
US,89,95.0
Germany,89,42.0
France,89,30.0
Italy,89,39.0
Spain,89,69.0
Spain,89,45.0
Spain,89,15.0
Italy,89,
US,90,17.0
France,90,37.0
Argentina,90,29.0
US,90,20.0
Italy,90,
US,90,35.0
Argentina,90,18.0
Spain,90,15.0
US,90,40.0
Italy,90,75.0
Italy,90,60.0
US,90,15.0
Italy,90,60.0
US,90,18.0
US,90,17.0
US,90,52.0
Italy,90,54.0
Italy,90,50.0
Italy,90,25.0
US,90,29.0
US,90,10.0
France,90,35.0
France,90,35.0
Italy,90,50.0
France,90,
US,90,20.0
Spain,90,17.0
Spain,90,55.0
US,90,30.0
US,90,28.0
US,90,42.0
Austria,90,12.0
Italy,90,55.0
US,90,30.0
US,90,24.0
Spain,90,32.0
France,90,49.0
Italy,90,60.0
Italy,90,20.0
US,90,24.0
Italy,90,
Italy,90,24.0
Austria,90,20.0
Austria,90,33.0
US,90,22.0
US,90,27.0
US,90,45.0
New Zealand,90,75.0
US,90,18.0
US,90,14.0
US,90,30.0
US,90,24.0
US,90,50.0
Austria,90,13.0
US,87,25.0
US,87,32.0
US,87,25.0
New Zealand,87,25.0
Italy,87,15.0
US,87,18.0
Italy,87,14.0
Bulgaria,87,9.0
US,87,88.0
US,87,28.0
US,87,48.0
US,87,25.0
Greece,87,28.0
New Zealand,87,22.0
New Zealand,87,41.0
New Zealand,87,22.0
New Zealand,87,17.0
Italy,87,16.0
US,87,13.0
US,87,30.0
France,87,28.0
France,87,
France,87,40.0
Italy,87,15.0
US,87,50.0
US,87,14.0
Italy,87,17.0
Greece,87,23.0
Italy,87,
Italy,87,20.0
Argentina,84,16.0
US,84,9.0
Argentina,84,12.0
Portugal,84,13.0
Italy,84,14.0
Argentina,84,25.0
US,84,19.0
US,84,20.0
Argentina,84,12.0
US,84,10.0
US,84,18.0
Australia,84,7.0
Italy,84,9.0
US,84,20.0
US,84,30.0
Portugal,84,14.0
Australia,84,20.0
Australia,84,15.0
US,84,9.0
US,84,32.0
Argentina,83,9.0
Moldova,85,10.0
Argentina,85,15.0
Argentina,85,9.0
Italy,85,13.0
Italy,85,15.0
US,85,10.0
US,85,30.0
US,85,45.0
France,84,15.0
Italy,84,17.0
Italy,84,15.0
Argentina,84,10.0
Italy,84,13.0
Italy,84,20.0
South Africa,84,11.0
Argentina,84,20.0
US,84,58.0
Spain,84,12.0
Italy,84,9.0
Spain,84,11.0
Spain,84,40.0
Spain,84,10.0
US,84,24.0
US,87,50.0
US,87,15.0
US,87,20.0
US,87,32.0
Italy,87,18.0
Italy,87,18.0
Italy,87,19.0
US,87,25.0
Italy,87,39.0
Portugal,87,11.0
Portugal,87,10.0
Italy,87,13.0
France,87,10.0
US,87,22.0
US,87,48.0
US,87,23.0
Argentina,87,25.0
US,87,65.0
US,87,18.0
Argentina,86,14.0
Argentina,86,12.0
Italy,86,15.0
US,86,18.0
US,87,20.0
Italy,87,21.0
Argentina,87,14.0
Italy,87,60.0
Israel,87,22.0
Italy,87,13.0
Italy,87,25.0
Portugal,87,35.0
Portugal,87,10.0
Italy,87,20.0
US,87,45.0
France,87,
US,87,25.0
Italy,87,15.0
Italy,87,15.0
Portugal,87,
US,87,45.0
France,87,13.0
Italy,87,30.0
Italy,87,18.0
Portugal,87,12.0
Italy,87,23.0
US,87,45.0
US,87,14.0
Italy,87,19.0
US,87,26.0
US,87,50.0
France,87,19.0
Italy,87,16.0
US,87,28.0
US,90,51.0
South Africa,90,36.0
US,90,13.0
US,90,20.0
Chile,90,60.0
US,90,22.0
Austria,90,22.0
Austria,90,
Austria,90,40.0
France,90,34.0
France,90,34.0
France,90,25.0
France,90,
France,90,
France,90,34.0
US,89,16.0
South Africa,89,19.0
South Africa,89,20.0
South Africa,89,20.0
France,89,32.0
US,89,45.0
Italy,89,14.0
US,89,18.0
Austria,89,
US,89,24.0
US,89,25.0
US,89,20.0
US,89,29.0
Austria,89,20.0
Austria,89,23.0
US,87,39.0
US,87,18.0
France,87,22.0
Italy,87,80.0
France,87,45.0
France,87,23.0
Germany,86,12.0
Argentina,86,20.0
Italy,86,35.0
US,86,24.0
US,86,35.0
Spain,86,15.0
US,86,38.0
Argentina,86,14.0
Spain,86,23.0
France,86,22.0
Italy,86,80.0
Portugal,86,24.0
France,86,17.0
US,86,10.0
US,86,42.0
Portugal,86,12.0
Spain,86,14.0
France,86,21.0
Germany,86,16.0
Portugal,86,19.0
Italy,86,60.0
Portugal,86,35.0
US,89,18.0
Australia,89,18.0
US,89,25.0
Spain,89,13.0
US,89,25.0
Spain,89,19.0
US,89,28.0
Australia,89,18.0
New Zealand,88,20.0
US,88,17.0
US,88,22.0
Austria,88,30.0
Australia,88,13.0
Australia,88,22.0
US,88,36.0
US,88,32.0
South Africa,88,18.0
Australia,88,23.0
US,88,26.0
Australia,88,13.0
Australia,88,17.0
Australia,88,16.0
US,88,25.0
South Africa,88,40.0
Spain,88,10.0
Australia,87,23.0
Italy,87,19.0
US,87,23.0
Spain,87,15.0
Australia,87,20.0
Spain,87,16.0
US,87,30.0
US,87,19.0
US,87,48.0
US,87,24.0
Italy,87,15.0
France,87,25.0
France,87,22.0
France,87,22.0
US,87,45.0
US,87,40.0
US,87,28.0
US,87,12.0
US,87,12.0
Italy,87,38.0
Italy,87,33.0
US,87,72.0
US,87,22.0
US,87,32.0
US,87,55.0
Italy,87,18.0
US,87,17.0
US,87,12.0
US,87,25.0
US,87,22.0
US,87,25.0
Chile,87,19.0
US,87,28.0
US,87,106.0
Italy,87,45.0
Italy,87,30.0
France,87,12.0
France,87,24.0
France,87,12.0
France,87,11.0
France,87,18.0
US,87,19.0
France,87,22.0
France,87,
Chile,87,15.0
Chile,87,14.0
US,87,20.0
US,87,12.0
US,87,25.0
Chile,87,11.0
US,87,30.0
US,87,40.0
France,87,49.0
France,87,17.0
Spain,87,12.0
US,87,40.0
France,87,15.0
France,87,27.0
Spain,87,14.0
Italy,87,30.0
US,87,22.0
US,87,18.0
US,87,38.0
US,87,42.0
France,87,35.0
Argentina,87,14.0
US,87,14.0
US,87,36.0
Spain,87,15.0
US,87,25.0
Argentina,87,17.0
US,87,20.0
US,87,30.0
South Africa,87,12.0
US,87,25.0
Spain,87,40.0
US,87,24.0
US,87,18.0
US,87,35.0
Spain,87,14.0
Austria,87,13.0
Austria,87,13.0
Spain,87,10.0
Spain,87,20.0
US,87,42.0
US,87,35.0
New Zealand,87,15.0
New Zealand,87,19.0
Italy,87,25.0
Italy,87,21.0
Spain,87,25.0
Austria,87,15.0
Argentina,87,13.0
US,87,20.0
Italy,87,26.0
US,87,35.0
Italy,87,
Argentina,87,15.0
France,87,
US,87,28.0
US,87,15.0
US,87,30.0
US,87,60.0
US,87,29.0
Italy,87,37.0
Italy,87,20.0
US,87,48.0
US,87,24.0
France,87,13.0
Italy,87,15.0
US,92,64.0
France,92,140.0
Portugal,92,54.0
Spain,92,50.0
US,92,50.0
Spain,92,40.0
France,92,675.0
France,92,72.0
Spain,92,115.0
Australia,92,40.0
US,92,24.0
Italy,92,75.0
France,92,57.0
France,92,65.0
France,92,39.0
Spain,92,55.0
US,92,48.0
US,92,85.0
US,92,42.0
France,92,64.0
France,92,110.0
US,92,65.0
US,92,48.0
Germany,92,50.0
Austria,92,30.0
France,92,95.0
US,92,65.0
US,92,65.0
US,92,50.0
Italy,92,39.0
US,83,15.0
US,83,14.0
US,83,10.0
Spain,83,17.0
Argentina,83,13.0
US,83,26.0
Argentina,83,10.0
Spain,83,29.0
US,83,10.0
US,83,20.0
US,83,14.0
US,83,16.0
France,83,
Argentina,83,10.0
France,83,16.0
France,83,40.0
France,83,26.0
France,83,25.0
US,83,8.0
Argentina,83,17.0
Argentina,83,10.0
US,83,10.0
Argentina,83,15.0
Spain,83,13.0
US,83,17.0
US,83,15.0
France,83,
US,83,8.0
US,83,25.0
Argentina,83,13.0
Australia,85,10.0
US,85,30.0
US,85,36.0
Argentina,85,16.0
US,85,35.0
France,85,12.0
Italy,85,12.0
Portugal,85,10.0
Portugal,85,9.0
US,85,23.0
US,85,28.0
US,85,35.0
France,85,10.0
US,85,35.0
France,85,10.0
US,85,
France,85,20.0
Portugal,85,9.0
Argentina,85,11.0
Italy,85,
Italy,85,
France,85,13.0
France,85,13.0
Argentina,85,19.0
France,85,15.0
France,85,12.0
Argentina,85,10.0
US,85,24.0
Argentina,85,20.0
France,85,10.0
France,86,12.0
France,85,
Chile,85,18.0
US,85,16.0
US,85,22.0
France,85,15.0
US,85,15.0
US,85,15.0
Italy,85,
Italy,85,
Italy,85,
France,85,
US,85,35.0
New Zealand,85,13.0
US,85,25.0
US,85,27.0
Chile,85,7.0
US,85,27.0
US,85,20.0
France,85,
US,85,38.0
US,85,40.0
France,89,49.0
US,89,20.0
Italy,89,20.0
France,89,25.0
France,89,15.0
Italy,89,
Italy,89,25.0
Italy,89,17.0
Italy,89,90.0
Italy,89,24.0
US,89,10.0
Italy,89,26.0
Italy,89,48.0
US,89,26.0
Italy,89,25.0
US,89,65.0
Spain,89,30.0
Italy,89,30.0
Italy,89,32.0
Italy,89,60.0
Italy,89,
France,89,19.0
US,89,28.0
US,89,58.0
Australia,89,16.0
Australia,89,13.0
US,89,25.0
Australia,89,18.0
Spain,89,23.0
Australia,89,20.0
US,92,60.0
US,92,44.0
US,92,40.0
Spain,92,40.0
US,92,72.0
Spain,92,90.0
US,92,50.0
US,92,40.0
France,92,79.0
US,92,38.0
US,92,48.0
US,92,55.0
US,92,55.0
Italy,92,59.0
US,92,45.0
France,92,
France,92,51.0
US,92,60.0
US,92,55.0
US,92,75.0
US,92,30.0
France,92,50.0
France,92,25.0
US,92,30.0
France,92,30.0
France,92,38.0
France,92,120.0
France,92,50.0
US,92,60.0
US,92,68.0
Israel,92,48.0
US,92,15.0
US,92,65.0
US,92,19.0
France,92,
France,92,74.0
France,92,123.0
France,92,
France,92,
Italy,92,25.0
Italy,92,27.0
US,92,30.0
US,92,31.0
US,92,25.0
US,92,24.0
Spain,92,100.0
Italy,92,50.0
Italy,92,70.0
US,92,55.0
US,92,40.0
US,92,30.0
US,92,120.0
Italy,92,29.0
US,90,30.0
US,90,62.0
US,90,36.0
US,90,28.0
US,90,26.0
US,90,36.0
US,90,225.0
US,90,30.0
US,90,38.0
Portugal,90,13.0
Portugal,90,18.0
Portugal,90,20.0
Italy,90,35.0
US,90,42.0
Chile,90,30.0
Chile,90,35.0
France,90,19.0
France,90,20.0
US,90,55.0
US,90,35.0
France,90,30.0
Italy,90,28.0
Italy,90,33.0
US,90,58.0
US,90,38.0
Germany,90,15.0
US,90,75.0
US,90,42.0
US,90,70.0
Australia,90,22.0
US,88,18.0
US,88,60.0
US,88,90.0
US,88,42.0
US,88,30.0
US,88,20.0
US,88,22.0
Italy,88,28.0
US,88,14.0
US,88,32.0
Austria,88,23.0
US,88,16.0
France,88,45.0
France,88,20.0
France,88,
France,88,69.0
France,88,20.0
France,88,17.0
France,88,18.0
France,88,25.0
France,88,15.0
US,88,20.0
US,88,14.0
US,88,36.0
US,88,38.0
US,88,45.0
US,88,17.0
Italy,88,17.0
Italy,88,15.0
Italy,88,22.0
US,85,7.0
France,85,16.0
US,85,18.0
France,85,14.0
France,85,
US,85,20.0
France,85,21.0
US,85,33.0
France,85,25.0
France,85,
Italy,85,12.0
France,85,13.0
Italy,85,11.0
Argentina,85,17.0
Italy,85,12.0
US,85,27.0
US,85,32.0
Italy,85,
Italy,85,
US,85,15.0
Argentina,85,15.0
US,85,28.0
France,85,13.0
Italy,85,
US,85,30.0
US,84,20.0
France,84,
Argentina,84,10.0
US,84,15.0
Italy,84,12.0
Chile,84,9.0
US,84,10.0
US,84,30.0
US,84,55.0
US,84,15.0
US,84,75.0
US,84,15.0
US,84,20.0
France,84,20.0
US,84,24.0
Italy,84,8.0
France,84,12.0
US,84,25.0
US,84,28.0
Italy,84,25.0
US,84,18.0
US,84,45.0
Chile,84,12.0
US,84,26.0
France,84,25.0
Chile,84,22.0
US,84,11.0
US,84,11.0
Chile,84,25.0
US,84,25.0
US,84,11.0
US,84,16.0
Italy,84,10.0
Italy,84,10.0
France,84,10.0
Italy,86,10.0
France,86,37.0
France,86,34.0
France,86,39.0
France,86,11.0
US,86,29.0
US,86,26.0
Spain,86,13.0
US,86,28.0
Italy,86,18.0
US,86,30.0
Spain,86,11.0
Italy,86,19.0
France,86,
France,86,
Portugal,86,8.0
Greece,86,15.0
US,86,12.0
US,85,12.0
US,85,15.0
Portugal,85,13.0
US,85,42.0
France,85,20.0
Spain,85,9.0
US,85,65.0
Spain,85,20.0
US,85,30.0
US,85,75.0
France,85,
US,85,45.0
Spain,85,8.0
US,85,23.0
US,85,38.0
France,85,29.0
France,85,30.0
France,85,16.0
Spain,85,10.0
US,85,19.0
France,85,12.0
US,85,40.0
Spain,85,10.0
US,84,54.0
France,84,
Spain,84,20.0
Spain,84,18.0
Spain,84,12.0
US,84,35.0
France,84,15.0
France,84,22.0
France,84,13.0
France,84,20.0
US,84,24.0
Chile,86,14.0
Chile,86,12.0
France,86,
Chile,86,15.0
Chile,86,12.0
US,86,21.0
Italy,86,20.0
Portugal,86,11.0
Chile,86,16.0
US,86,38.0
France,86,43.0
US,86,58.0
US,86,20.0
US,86,15.0
Chile,86,10.0
US,86,30.0
Bulgaria,86,10.0
US,86,20.0
Italy,86,
France,85,11.0
Portugal,85,
Italy,85,11.0
US,85,15.0
US,85,17.0
Chile,85,
Portugal,85,11.0
US,85,11.0
Italy,85,18.0
Italy,85,20.0
US,85,22.0
US,87,25.0
Australia,87,20.0
Chile,87,18.0
Australia,87,20.0
Portugal,87,17.0
US,87,25.0
US,87,20.0
US,87,20.0
US,87,35.0
Portugal,87,
Chile,87,15.0
US,87,58.0
France,87,65.0
France,87,19.0
France,87,25.0
France,87,12.0
France,87,19.0
France,87,20.0
France,87,59.0
Australia,87,17.0
US,87,12.0
US,87,32.0
US,87,21.0
France,87,13.0
US,87,14.0
France,87,21.0
US,87,39.0
US,85,27.0
Argentina,85,16.0
US,85,20.0
US,85,28.0
US,85,24.0
US,85,15.0
Italy,85,12.0
Spain,84,12.0
US,84,12.0
US,84,22.0
US,84,70.0
US,84,29.0
US,84,48.0
Spain,84,20.0
US,84,25.0
France,84,
US,84,33.0
Spain,84,24.0
Spain,84,8.0
US,84,38.0
US,84,38.0
Spain,84,21.0
Spain,84,26.0
Austria,84,9.0
US,84,20.0
US,84,20.0
US,84,37.0
South Africa,84,17.0
France,84,11.0
France,84,20.0
France,84,20.0
France,84,8.0
France,84,9.0
US,84,21.0
US,84,15.0
South Africa,84,20.0
US,84,15.0
France,84,8.0
Italy,84,10.0
US,84,28.0
South Africa,84,18.0
Canada,84,83.0
US,84,19.0
US,84,21.0
South Africa,83,15.0
US,83,6.0
US,83,18.0
US,83,12.0
US,83,20.0
France,83,8.0
US,83,20.0
France,83,15.0
South Africa,83,16.0
US,82,18.0
France,82,12.0
US,82,16.0
France,82,10.0
Chile,90,85.0
US,90,30.0
US,90,38.0
Germany,90,23.0
US,90,35.0
Portugal,90,20.0
Greece,90,19.0
US,90,25.0
France,90,19.0
US,90,34.0
US,90,15.0
US,90,52.0
France,90,40.0
Italy,90,75.0
US,90,42.0
US,90,36.0
Portugal,90,55.0
US,90,28.0
US,90,30.0
US,90,42.0
US,90,55.0
US,90,110.0
US,90,16.0
US,90,34.0
US,90,20.0
US,90,20.0
Australia,90,20.0
US,90,34.0
Australia,90,20.0
US,90,46.0
US,87,50.0
US,87,65.0
US,87,30.0
US,87,45.0
Italy,87,15.0
Italy,87,30.0
France,87,
US,87,18.0
US,87,15.0
US,87,32.0
Italy,87,20.0
Italy,87,17.0
US,87,27.0
US,87,29.0
France,87,12.0
US,87,14.0
Italy,87,25.0
Portugal,87,15.0
Italy,87,16.0
Italy,87,19.0
France,87,13.0
France,87,17.0
US,87,24.0
US,87,44.0
US,87,45.0
US,87,28.0
France,87,37.0
US,87,30.0
Portugal,87,11.0
Chile,85,12.0
Italy,85,
US,85,17.0
US,85,13.0
US,85,24.0
US,85,25.0
Italy,85,18.0
US,85,25.0
Chile,85,18.0
Italy,85,
Chile,85,18.0
Chile,85,18.0
France,85,9.0
US,85,50.0
Italy,85,21.0
US,85,16.0
Chile,85,19.0
Australia,85,16.0
US,85,36.0
US,85,13.0
Italy,85,16.0
Italy,84,
Chile,84,13.0
US,93,30.0
US,93,24.0
Austria,93,69.0
US,93,32.0
US,93,85.0
Austria,93,38.0
