country,points,price,province
France,86,16.0,Burgundy
US,86,23.0,Washington
France,86,,Burgundy
France,86,,Burgundy
US,86,17.0,New York
US,86,20.0,Washington
Italy,86,15.0,Veneto
Spain,86,10.0,Northern Spain
US,86,30.0,California
US,86,22.0,Texas
US,86,18.0,Washington
US,86,15.0,Washington
Argentina,86,20.0,Mendoza Province
Spain,86,10.0,Andalucia
US,86,25.0,Virginia
Spain,86,11.0,Central Spain
US,86,30.0,California
US,86,50.0,California
France,86,,Burgundy
France,86,,Burgundy
Italy,86,15.0,Veneto
Italy,86,20.0,Veneto
Italy,86,25.0,Veneto
Spain,86,22.0,Northern Spain
Italy,86,15.0,Veneto
US,86,12.0,California
Italy,86,20.0,Veneto
US,86,25.0,California
US,91,40.0,California
US,91,30.0,Washington
US,91,32.0,California
US,91,45.0,California
US,91,48.0,California
US,91,25.0,California
US,91,65.0,Washington
France,91,74.0,Burgundy
US,91,20.0,Washington
US,91,34.0,California
Italy,91,51.0,Veneto
US,91,125.0,California
US,91,20.0,California
US,91,54.0,Washington
US,91,42.0,California
US,91,28.0,California
US,91,35.0,California
France,91,25.0,Loire Valley
US,91,62.0,California
US,91,30.0,Washington
US,91,40.0,Washington
US,91,20.0,California
Spain,91,33.0,Northern Spain
US,91,25.0,Washington
Argentina,91,45.0,Mendoza Province
Spain,90,19.0,Andalucia
Argentina,90,21.0,Mendoza Province
Italy,90,30.0,Tuscany
US,90,30.0,California
US,90,55.0,Washington
France,92,38.0,Loire Valley
Italy,92,72.0,Tuscany
US,92,50.0,California
Italy,92,90.0,Tuscany
Italy,92,52.0,Tuscany
US,92,50.0,California
Canada,92,18.0,British Columbia
US,92,68.0,Washington
US,92,65.0,Washington
Spain,92,39.0,Northern Spain
France,92,85.0,Rhône Valley
Spain,92,45.0,Andalucia
Italy,92,80.0,Tuscany
Spain,92,35.0,Northern Spain
Italy,92,40.0,Tuscany
US,92,46.0,California
Italy,92,70.0,Tuscany
US,92,68.0,California
US,92,26.0,California
US,92,70.0,Washington
US,92,75.0,California
US,92,69.0,California
India,92,19.0,Nashik
Italy,92,69.0,Tuscany
Italy,92,79.0,Tuscany
US,92,75.0,California
US,92,25.0,California
France,92,,Burgundy
France,92,38.0,Rhône Valley
France,92,29.0,Burgundy
US,83,19.0,California
Australia,83,10.0,Australia Other
US,83,18.0,California
US,83,40.0,California
US,83,10.0,California
US,83,25.0,California
Portugal,83,11.0,Setubal
France,83,25.0,Bordeaux
US,83,18.0,California
France,82,10.0,Bordeaux
Portugal,82,9.0,Lisboa
US,82,10.0,California
Portugal,82,,Vinho Verde
US,82,36.0,California
US,82,22.0,California
US,82,10.0,California
US,82,16.0,California
Argentina,82,12.0,Mendoza Province
US,82,18.0,California
US,82,7.0,California
South Africa,82,10.0,Robertson
US,82,14.0,California
Argentina,82,10.0,Mendoza Province
US,84,35.0,Washington
France,84,,Burgundy
France,84,20.0,Burgundy
Argentina,84,17.0,Other
Argentina,84,15.0,Mendoza Province
Australia,84,13.0,New South Wales
US,84,38.0,California
Argentina,84,21.0,Mendoza Province
US,84,32.0,California
Spain,84,13.0,Northern Spain
Australia,84,29.0,South Australia
France,84,11.0,Languedoc-Roussillon
Argentina,84,10.0,Mendoza Province
France,84,12.0,Loire Valley
Argentina,84,17.0,Other
Georgia,84,10.0,Georgia
Spain,84,9.0,Central Spain
France,84,13.0,Burgundy
France,84,10.0,Languedoc-Roussillon
France,84,13.0,Loire Valley
US,87,14.0,California
US,87,29.0,California
Italy,87,29.0,Tuscany
US,87,22.0,Oregon
France,87,15.0,Southwest France
Portugal,87,12.0,Lisboa
Portugal,87,9.0,Tejo
Portugal,87,40.0,Douro
Portugal,87,10.0,Vinho Verde
Spain,87,70.0,Northern Spain
US,87,28.0,California
US,87,14.0,California
US,87,20.0,California
Germany,87,24.0,Pfalz
US,87,40.0,Oregon
Italy,87,15.0,Tuscany
US,87,36.0,California
US,87,32.0,California
Chile,87,40.0,Colchagua Valley
US,87,17.0,California
US,87,54.0,California
Chile,87,18.0,Maipo Valley
Chile,87,13.0,Maipo Valley
Italy,87,20.0,Tuscany
France,87,15.0,Beaujolais
US,87,26.0,California
US,87,42.0,California
Chile,87,16.0,Maipo Valley
Chile,87,11.0,Central Valley
US,87,70.0,Oregon
Portugal,93,55.0,Lisboa
Germany,93,35.0,Rheingau
Chile,93,90.0,Aconcagua Valley
Chile,93,400.0,Maipo Valley
US,93,40.0,California
France,93,80.0,Languedoc-Roussillon
Portugal,93,23.0,Tejo
US,93,27.0,Oregon
US,93,102.0,California
Germany,93,30.0,Mosel
US,93,65.0,Oregon
Portugal,93,50.0,Douro
Portugal,93,,Douro
Portugal,93,35.0,Dão
US,93,38.0,California
Portugal,93,45.0,Alentejano
France,93,49.0,Loire Valley
US,93,22.0,Oregon
US,93,48.0,California
US,93,50.0,California
US,93,65.0,Oregon
US,93,75.0,California
US,93,36.0,California
Germany,93,100.0,Rheingau
Germany,93,77.0,Rheingau
Portugal,93,20.0,Dão
US,93,45.0,Oregon
Chile,93,54.0,Maipo Valley
US,93,46.0,California
US,86,20.0,California
US,86,30.0,California
France,86,10.0,Bordeaux
Germany,86,11.0,Rheinhessen
France,86,10.0,Bordeaux
Germany,86,21.0,Rheinhessen
Italy,86,13.0,Central Italy
France,86,25.0,Bordeaux
France,86,25.0,Bordeaux
France,86,20.0,Bordeaux
France,86,40.0,Bordeaux
Italy,86,29.0,Central Italy
France,86,35.0,Bordeaux
France,86,19.0,Bordeaux
France,86,45.0,Bordeaux
US,86,25.0,California
US,86,29.0,California
Germany,86,20.0,Mosel
US,86,7.0,California
Germany,86,18.0,Rheinhessen
US,86,21.0,California
Italy,87,13.0,Southern Italy
Spain,87,21.0,Northern Spain
Portugal,87,20.0,Alentejano
US,87,38.0,California
Italy,87,14.0,Northeastern Italy
France,87,18.0,Alsace
Chile,87,40.0,Leyda Valley
US,87,25.0,California
Australia,87,75.0,South Australia
US,87,15.0,Washington
US,87,24.0,California
US,87,52.0,California
Spain,87,14.0,Northern Spain
US,87,16.0,California
US,87,18.0,California
Spain,87,65.0,Catalonia
Chile,87,25.0,Maipo Valley
Portugal,87,13.0,Alentejano
US,87,50.0,California
Chile,87,11.0,Maule Valley
Moldova,87,10.0,Moldova
Italy,87,25.0,Veneto
France,87,13.0,Bordeaux
France,87,12.0,Bordeaux
France,87,12.0,Bordeaux
France,87,15.0,Bordeaux
France,87,30.0,Bordeaux
France,87,12.0,Bordeaux
Chile,87,15.0,San Antonio
US,87,29.0,California
US,90,48.0,Oregon
France,90,30.0,Southwest France
Italy,90,55.0,Sicily & Sardinia
Italy,90,,Sicily & Sardinia
US,89,35.0,California
France,89,19.0,Beaujolais
France,89,19.0,Southwest France
Chile,89,26.0,San Antonio
US,89,65.0,California
US,89,25.0,California
US,89,16.0,California
US,89,13.0,California
France,89,15.0,Beaujolais
US,89,100.0,Oregon
Italy,89,53.0,Southern Italy
US,89,19.0,Oregon
Italy,89,18.0,Sicily & Sardinia
US,89,26.0,Oregon
France,89,25.0,Southwest France
US,89,24.0,Oregon
Chile,89,38.0,Peumo
Italy,89,44.0,Sicily & Sardinia
US,89,22.0,Oregon
US,89,22.0,Oregon
US,89,22.0,Oregon
US,89,35.0,Virginia
US,89,32.0,California
France,89,16.0,Beaujolais
Chile,89,23.0,Casablanca Valley
France,90,24.0,Beaujolais
France,90,13.0,Rhône Valley
France,90,25.0,Rhône Valley
Italy,90,55.0,Northeastern Italy
US,90,21.0,Washington
Austria,90,36.0,Leithaberg
US,90,16.0,California
US,90,45.0,California
US,90,33.0,California
US,90,20.0,California
US,90,15.0,California
US,90,25.0,California
Spain,90,33.0,Northern Spain
US,90,18.0,California
Spain,90,40.0,Northern Spain
France,90,,Rhône Valley
France,90,,Beaujolais
Austria,94,,Kremstal
Austria,94,42.0,Kamptal
Italy,94,96.0,Tuscany
France,94,135.0,Bordeaux
US,94,36.0,California
US,94,50.0,California
Austria,94,,Wachau
US,94,85.0,California
US,94,145.0,California
US,94,40.0,Washington
Austria,94,44.0,Wachau
France,94,65.0,Bordeaux
France,94,175.0,Bordeaux
France,94,130.0,Bordeaux
France,94,,Bordeaux
Austria,94,30.0,Kamptal
Italy,94,110.0,Tuscany
Italy,94,50.0,Tuscany
Austria,94,55.0,Kremstal
France,94,120.0,Bordeaux
Italy,94,105.0,Tuscany
US,94,36.0,California
Austria,94,41.0,Kamptal
US,94,90.0,California
Austria,94,,Kamptal
US,94,50.0,California
Italy,94,800.0,Tuscany
Austria,94,,Kamptal
US,94,45.0,California
France,94,62.0,Bordeaux
US,88,150.0,Oregon
US,88,10.0,Oregon
Chile,88,10.0,Casablanca Valley
US,88,22.0,Oregon
US,88,45.0,Oregon
US,88,16.0,Oregon
South Africa,88,20.0,Constantia
South Africa,88,16.0,Coastal Region
US,88,18.0,Oregon
Italy,88,13.0,Tuscany
US,88,18.0,Oregon
Italy,88,12.0,Tuscany
US,88,15.0,Oregon
US,88,43.0,Oregon
US,88,43.0,Oregon
Chile,88,35.0,Casablanca Valley
Italy,88,,Central Italy
US,88,14.0,California
US,88,20.0,Oregon
US,88,10.0,Oregon
US,88,25.0,Oregon
US,88,14.0,California
US,88,32.0,Oregon
Chile,90,60.0,Maipo Valley
US,90,10.0,Washington
US,90,32.0,California
Chile,90,25.0,Curicó Valley
US,90,22.0,Washington
Italy,90,,Piedmont
US,90,24.0,New York
France,90,55.0,Bordeaux
US,90,65.0,California
France,90,,Loire Valley
France,90,30.0,Loire Valley
France,90,30.0,Loire Valley
US,90,30.0,California
US,90,26.0,California
US,90,24.0,California
US,90,20.0,California
US,90,19.0,New York
Italy,90,36.0,Piedmont
US,90,40.0,California
Israel,90,27.0,Galilee
Italy,90,45.0,Piedmont
US,90,46.0,California
Israel,90,20.0,Galilee
Italy,90,65.0,Piedmont
US,90,27.0,New York
France,90,70.0,Bordeaux
France,90,64.0,Bordeaux
France,90,18.0,Bordeaux
Argentina,89,16.0,Mendoza Province
US,89,18.0,California
Argentina,89,120.0,Mendoza Province
Italy,89,20.0,Northeastern Italy
US,89,18.0,California
France,89,40.0,Southwest France
Greece,89,15.0,Corinth
US,89,12.0,Oregon
South Africa,89,19.0,Robertson
US,89,50.0,California
Germany,89,20.0,Mosel
US,89,45.0,Oregon
US,89,45.0,Oregon
Argentina,89,32.0,Mendoza Province
Italy,89,28.0,Northeastern Italy
Italy,89,28.0,Northeastern Italy
Italy,89,20.0,Northeastern Italy
US,89,65.0,California
Germany,89,50.0,Rheingau
France,89,13.0,Southwest France
US,89,40.0,Oregon
US,89,55.0,California
South Africa,89,20.0,Coastal Region
South Africa,89,18.0,Coastal Region
South Africa,89,35.0,Stellenbosch
France,84,9.0,Southwest France
Chile,84,8.0,Central Valley
France,83,13.0,Southwest France
US,83,18.0,Oregon
Italy,83,18.0,Tuscany
Portugal,83,11.0,Alentejo
Australia,83,15.0,South Australia
Spain,83,9.0,Northern Spain
US,83,15.0,Oregon
France,83,,Southwest France
US,83,22.0,Oregon
US,83,35.0,California
Portugal,83,12.0,Tejo
Italy,83,33.0,Tuscany
Chile,83,12.0,Maule Valley
US,83,22.0,California
Chile,83,10.0,Central Valley
US,83,36.0,California
Portugal,83,10.0,Lisboa
Spain,83,14.0,Northern Spain
Chile,83,20.0,Lolol Valley
France,83,,Southwest France
US,83,35.0,California
Spain,83,25.0,Northern Spain
US,83,20.0,California
Portugal,83,7.0,Vinho Verde
Portugal,83,7.0,Vinho Verde
France,83,12.0,Southwest France
US,83,24.0,California
US,83,32.0,California
France,94,,Bordeaux
France,94,,Bordeaux
France,94,,Bordeaux
France,94,,Bordeaux
France,94,,Bordeaux
France,94,,Bordeaux
France,94,,Bordeaux
France,94,,Bordeaux
France,94,,Bordeaux
France,93,,Bordeaux
France,93,,Bordeaux
France,93,,Bordeaux
France,93,,Bordeaux
France,93,,Bordeaux
France,93,,Bordeaux
France,93,,Bordeaux
France,93,,Bordeaux
France,93,,Bordeaux
France,93,,Bordeaux
France,93,80.0,Bordeaux
France,93,,Bordeaux
France,92,,Bordeaux
France,92,,Bordeaux
France,92,,Bordeaux
France,92,,Bordeaux
France,92,,Bordeaux
France,92,,Bordeaux
France,92,,Bordeaux
France,92,,Bordeaux
France,92,,Bordeaux
US,82,15.0,California
US,82,15.0,California
US,82,10.0,California
US,82,23.0,California
US,82,32.0,California
Portugal,82,,Vinho Verde
Portugal,82,,Alentejano
US,82,12.0,California
US,82,18.0,California
Chile,82,14.0,Leyda Valley
Chile,82,11.0,Curicó Valley
Portugal,82,,Península de Setúbal
Portugal,81,10.0,Tejo
US,81,11.0,California
US,81,10.0,California
US,81,10.0,California
US,81,10.0,California
US,81,8.0,California
US,81,29.0,California
US,80,13.0,California
US,80,36.0,California
France,97,660.0,Bordeaux
Italy,97,550.0,Tuscany
Italy,97,227.0,Tuscany
Italy,97,240.0,Tuscany
Italy,97,130.0,Tuscany
US,95,175.0,California
France,95,115.0,Bordeaux
Germany,95,120.0,Mosel
Austria,95,68.0,Wachau
Germany,95,107.0,Mosel
US,94,42.0,Oregon
France,94,65.0,Bordeaux
France,94,,Bordeaux
US,94,65.0,California
Austria,94,,Wachau
Germany,94,99.0,Rheingau
Australia,94,89.0,Western Australia
Italy,94,50.0,Central Italy
US,94,56.0,Oregon
Italy,94,36.0,Central Italy
Australia,94,65.0,South Australia
Germany,94,237.0,Nahe
Austria,94,,Kamptal
Argentina,94,95.0,Mendoza Province
US,94,52.0,California
France,94,80.0,Bordeaux
Austria,94,,Wachau
Italy,92,30.0,Tuscany
France,92,55.0,Champagne
US,92,35.0,Washington
France,92,18.0,Rhône Valley
US,92,68.0,Washington
New Zealand,92,59.0,Martinborough
Israel,92,53.0,Galilee
US,92,56.0,Washington
US,92,65.0,Washington
Italy,92,43.0,Tuscany
US,92,,Washington
Austria,92,19.0,Thermenregion
US,92,32.0,Washington
US,92,55.0,California
Austria,92,33.0,Südsteiermark
US,92,65.0,Washington
Spain,92,45.0,Northern Spain
France,92,110.0,Champagne
Austria,92,17.0,Kamptal
US,92,52.0,Washington
US,92,38.0,California
Austria,92,49.0,Wagram
US,92,39.0,California
Austria,92,32.0,Kamptal
US,92,35.0,Washington
US,92,65.0,Washington
Italy,92,45.0,Tuscany
Austria,92,25.0,Wagram
US,92,45.0,California
Spain,92,27.0,Northern Spain
France,92,40.0,Champagne
US,92,52.0,California
US,92,85.0,California
France,92,105.0,Champagne
US,92,50.0,Oregon
Chile,92,50.0,Maipo Valley
US,92,37.0,California
US,92,58.0,Oregon
US,92,66.0,Oregon
US,92,45.0,California
US,92,25.0,Washington
US,92,38.0,California
US,92,49.0,California
US,92,45.0,Oregon
US,92,35.0,Oregon
US,92,50.0,Washington
US,92,50.0,Washington
Spain,92,24.0,Northern Spain
US,92,150.0,California
US,92,75.0,Washington
France,92,35.0,Champagne
Spain,92,50.0,Northern Spain
US,92,45.0,Washington
US,92,55.0,California
France,92,66.0,Champagne
Spain,92,33.0,Northern Spain
US,92,55.0,California
France,92,58.0,Champagne
US,92,125.0,California
US,92,38.0,Oregon
France,89,18.0,Bordeaux
France,89,18.0,Bordeaux
France,89,53.0,Bordeaux
France,89,16.0,Languedoc-Roussillon
France,89,32.0,Bordeaux
Italy,89,,Tuscany
US,89,33.0,California
US,89,72.0,Washington
Portugal,89,20.0,Douro
Portugal,89,19.0,Douro
Italy,89,18.0,Tuscany
Spain,89,28.0,Northern Spain
US,89,35.0,California
US,89,8.0,Washington
Portugal,89,,Alentejano
Italy,89,29.0,Tuscany
US,89,56.0,California
Italy,89,40.0,Tuscany
Italy,89,,Tuscany
Italy,89,,Tuscany
France,89,19.0,Bordeaux
France,89,45.0,Bordeaux
Chile,89,17.0,Central Valley
France,89,14.0,Languedoc-Roussillon
US,88,40.0,California
Italy,88,35.0,Tuscany
Italy,88,,Tuscany
Spain,85,10.0,Central Spain
Portugal,85,10.0,Alentejano
US,85,34.0,California
US,85,14.0,California
Portugal,85,,Península de Setúbal
Portugal,85,12.0,Tejo
Portugal,85,7.0,Alentejano
US,85,40.0,Oregon
Italy,85,90.0,Piedmont
Spain,85,13.0,Northern Spain
Spain,85,10.0,Northern Spain
Spain,85,11.0,Northern Spain
France,85,14.0,Bordeaux
France,85,22.0,Bordeaux
France,85,22.0,Bordeaux
Portugal,85,7.0,Lisboa
US,85,29.0,Oregon
Italy,85,20.0,Piedmont
Germany,85,16.0,Rheingau
US,85,12.0,California
Portugal,85,8.0,Douro
France,85,11.0,Bordeaux
France,85,16.0,Bordeaux
France,85,12.0,Bordeaux
US,85,29.0,Oregon
France,85,25.0,Bordeaux
Italy,85,26.0,Northeastern Italy
US,85,24.0,California
Portugal,85,12.0,Tejo
Portugal,85,9.0,Alentejano
France,92,25.0,Loire Valley
US,92,27.0,California
France,92,,Bordeaux
France,92,42.0,Loire Valley
US,92,50.0,California
Italy,92,59.0,Piedmont
US,92,48.0,California
US,92,40.0,California
US,92,44.0,California
US,92,22.0,California
US,92,30.0,California
Italy,92,65.0,Piedmont
Italy,92,77.0,Piedmont
Italy,92,55.0,Piedmont
Italy,92,,Piedmont
US,92,28.0,Washington
Italy,92,49.0,Piedmont
Italy,92,83.0,Piedmont
Italy,92,45.0,Piedmont
US,92,65.0,California
US,92,100.0,California
US,92,28.0,California
Italy,92,75.0,Piedmont
US,92,55.0,California
Italy,92,,Piedmont
Italy,92,84.0,Piedmont
Italy,92,74.0,Piedmont
US,92,45.0,Washington
US,92,25.0,California
US,92,55.0,California
US,87,32.0,California
Italy,87,20.0,Central Italy
Italy,87,22.0,Central Italy
US,87,15.0,New York
Austria,87,10.0,Niederösterreich
France,87,14.0,Provence
Italy,87,18.0,Central Italy
US,87,11.0,California
Austria,87,15.0,Burgenland
US,87,18.0,California
US,87,32.0,California
US,87,27.0,California
US,87,12.0,California
New Zealand,87,12.0,Marlborough
US,87,19.0,New York
Italy,87,10.0,Veneto
New Zealand,87,15.0,Martinborough
US,87,35.0,Washington
Italy,87,24.0,Northeastern Italy
Italy,87,16.0,Northeastern Italy
Italy,87,60.0,Piedmont
Italy,87,19.0,Piedmont
US,87,25.0,California
US,87,50.0,California
US,87,50.0,California
Austria,87,13.0,Burgenland
Austria,87,13.0,Burgenland
US,87,40.0,California
Italy,87,10.0,Central Italy
Chile,87,11.0,Leyda Valley
Chile,87,15.0,Maipo Valley
US,87,24.0,Virginia
US,87,18.0,New York
US,87,25.0,Virginia
US,87,24.0,Texas
US,87,15.0,Washington
US,87,12.0,California
US,87,24.0,California
Chile,87,16.0,Casablanca Valley
US,87,32.0,California
US,87,32.0,California
Italy,87,45.0,Veneto
US,87,29.0,California
US,87,38.0,California
US,87,17.0,New York
US,87,50.0,California
New Zealand,87,18.0,Marlborough
US,87,28.0,Hawaii
Chile,87,18.0,Maule Valley
US,87,150.0,California
France,87,28.0,Provence
US,87,16.0,America
US,87,42.0,Washington
US,87,13.0,Washington
US,87,26.0,Washington
US,87,28.0,New York
US,87,17.0,New York
US,87,22.0,California
US,87,29.0,Washington
Italy,88,112.0,Piedmont
Italy,88,40.0,Piedmont
US,88,30.0,California
Spain,88,16.0,Central Spain
US,88,50.0,Oregon
US,88,100.0,California
France,88,26.0,Alsace
Italy,88,105.0,Piedmont
Italy,88,60.0,Piedmont
US,88,27.0,California
US,88,39.0,Oregon
US,88,39.0,Oregon
Portugal,88,25.0,Alentejano
Italy,88,,Piedmont
Italy,88,95.0,Piedmont
Spain,88,39.0,Northern Spain
Portugal,88,28.0,Douro
US,88,38.0,California
US,88,28.0,California
US,85,35.0,California
US,85,36.0,Oregon
US,85,11.0,California
Italy,85,,Veneto
Italy,85,15.0,Veneto
Italy,85,15.0,Veneto
US,84,17.0,Idaho
Italy,84,13.0,Central Italy
Portugal,84,30.0,Península de Setúbal
Portugal,84,9.0,Península de Setúbal
Spain,84,11.0,Central Spain
Argentina,84,8.0,Mendoza Province
Italy,84,10.0,Veneto
US,84,10.0,Idaho
Italy,84,10.0,Veneto
Portugal,84,17.0,Douro
Italy,84,,Veneto
US,84,20.0,California
US,84,22.0,California
US,84,11.0,California
US,84,18.0,Idaho
Italy,84,11.0,Veneto
Spain,84,130.0,Northern Spain
Italy,84,15.0,Central Italy
US,84,13.0,California
Italy,84,15.0,Central Italy
Italy,84,11.0,Veneto
Italy,84,22.0,Central Italy
Spain,84,24.0,Northern Spain
Italy,84,16.0,Veneto
US,88,30.0,Washington
France,88,20.0,Provence
France,88,16.0,Provence
US,88,28.0,Washington
US,88,13.0,California
US,88,22.0,California
France,88,14.0,Provence
France,88,28.0,Burgundy
France,88,10.0,Provence
Italy,88,13.0,Tuscany
US,88,24.0,California
US,88,36.0,Washington
US,88,25.0,California
South Africa,88,38.0,Stellenbosch
US,88,48.0,California
US,88,60.0,California
France,88,18.0,Provence
France,88,,Provence
US,88,30.0,California
US,88,45.0,Washington
Austria,88,12.0,Niederösterreich
France,88,,Provence
Italy,88,15.0,Tuscany
US,88,28.0,California
US,88,45.0,California
US,88,38.0,Washington
Austria,88,22.0,Burgenland
Austria,88,19.0,Burgenland
US,88,140.0,California
US,88,15.0,Washington
Argentina,85,17.0,Mendoza Province
France,85,10.0,France Other
Ukraine,85,9.0,Ukraine
Italy,85,60.0,Piedmont
US,85,26.0,Texas
Argentina,85,14.0,Mendoza Province
US,85,20.0,Texas
France,85,40.0,Burgundy
Australia,85,12.0,South Australia
US,85,27.0,Oregon
US,85,35.0,Oregon
France,85,15.0,Burgundy
France,85,28.0,Burgundy
France,85,10.0,France Other
Italy,85,35.0,Piedmont
US,85,25.0,Texas
Australia,85,10.0,Australia Other
US,85,30.0,California
Portugal,85,10.0,Lisboa
Argentina,85,18.0,Mendoza Province
France,85,20.0,Burgundy
France,85,,Burgundy
Australia,85,,Australia Other
Argentina,85,15.0,Other
Portugal,85,8.0,Vinho Verde
Portugal,85,8.0,Alentejano
US,85,22.0,California
Israel,85,20.0,Galilee
US,85,32.0,Virginia
Portugal,85,9.0,Lisboa
Italy,88,56.0,Sicily & Sardinia
US,88,61.0,California
France,88,16.0,Languedoc-Roussillon
Portugal,88,,Port
US,88,15.0,California
France,88,42.0,Champagne
Spain,88,24.0,Northern Spain
US,88,56.0,California
US,88,35.0,California
US,88,45.0,California
France,88,27.0,Alsace
US,88,25.0,Oregon
Germany,88,23.0,Mosel
Germany,88,28.0,Mosel
US,88,22.0,California
Italy,88,50.0,Veneto
France,88,52.0,Burgundy
Italy,88,20.0,Piedmont
Spain,88,22.0,Northern Spain
Portugal,88,,Moscatel do Douro
Spain,88,19.0,Galicia
Spain,88,12.0,Levante
Spain,88,11.0,Northern Spain
France,88,19.0,Alsace
Spain,88,16.0,Andalucia
France,88,68.0,Burgundy
US,88,23.0,Oregon
Argentina,88,18.0,Mendoza Province
Italy,88,30.0,Lombardy
US,87,20.0,California
US,87,18.0,California
Italy,87,11.0,Tuscany
France,87,17.0,Loire Valley
